"cleaned_text","created_at","total_interactions_count"
"My Dem colleagues and I have been repeatedly asked to condemn politicians engaging in antiIsrael rhetoric. I absolutely condemn calling Hezbollah smart and an Israeli military leader a jerk. Im looking at you","13",12874
"Israel ordering 1.1 million people to flee northern Gaza does NOT then justify indiscriminate attacks on anyone who remains. Many civilians cannot or will not flee their homes. Israel STILL has a duty not to target or indiscriminately fire upon them.","13",9858
"Every Western leader who issued onesided carteblanche statements about Israels right to defend itself in recent days should be made to own what happens in Gaza for the rest of their lives.","13",10484
"Israel has dropped more bombs on Gaza in 6 days than the U.S.dropped on Afghanistan in 1 year. Now Israel is ordering over 1 million civilians to flee their homes. This is genocide and ethnic cleansing. ","13",5722
"The United States has reportedly given the Green Light to Israel for them to conduct any Operation which they deem Necessary in order to Confront any Threat on any Front in any Geography.","13",14904
"We implore Israel to reverse this decision. Moving the patients would put their lives at immediate risk as well as the lives of the health workers.","13",8788
"Team Trump has been in full damage control after his speech then interview ripping Netanyahu and Israels intelligence services while calling Hamas smart. Now the cleanup begins.","13",12092
"An incredible interview. Former Israeli Deputy Foreign Minister states that Israel will stop punishing the people of Gaza only if Hamas surrenders. Aspoints out that is TEXTBOOK collective punishment and absolutely violates international law.","13",8970
"What's in northern Gaza which Israel has ordered evacuated by tomorrow? Gaza's main hospital dealing with 6000 injured. A million people including elderly and with disabilities. Food supplies. Warnings are not effective if impossible to implement.","13",6039
"I can't believe Israel is so close to finishing what they originally planned on doing decades ago and no one is doing anything about it. We're literally witnessing a whole country being wiped out and people still claim they're terrorists.","13",7538
"Israel plans to flatten Gaza. This is beyond comprehension. Theres no irony that in the name of battling barbarism Israel w the backing of the U.S. and most European capitals will unleash a genocidal campaign. Gaza Palestine Freedom","13",5411
"Horrifying. Israel is planning to bomb a hospital in Gaza that is currently crowded with injured children.","13",5620
"Video from just before IDF targeted a group of journalists in Lebanon killing 1 and injuring 6 clearly designated they were press. No warning shot this was intentional. Israel","13",5160
"The battlefield isn't just Israel and Gaza. It's a much bigger fight against those who divide humanity into the worthy and unworthy who think war is the natural order of things who desire an end to all dissent. Those people sit in our governments in our newsroomsin our","13",6536
"UN says Israel wants all Palestinians in north Gaza  1.1m people  to move to south within 24 hours","13",7776
"BREAKING Egypt says Israel's call for the evacuation of northern Gaza is a 'serious breach of international humanitarian law'","13",9988
"Israels military told 1.1 million Palestinians in occupied Gaza to move south within 24 hours ahead of a potential ground offensive on the enclave. Israel has been bombarding the area since Oct. 7. Heres why people in Gaza cant just leave.","13",4749
"Hamas Must behead babies! Rape MORE women! Israel Excuse me chaps would you be kind enough to evacuate within a day? We unfortunately have been put on the spot and must retaliate. The world both sides are the same.","13",9789
"BREAKING Israels military has directed the evacuation of northern Gaza a region that is home to 1.1 million people within 24 hours according to a U.N. spokesman.","13",7424
"Instagram just suspended Motaz's instagram at the request of Israel","13",6377
"Doesnt get much clearer than this Israels policy is collective punishment because it doesnt view anyone in Gaza as a civilian","13",10641
"Dont lose sight of what is happening across the rest of colonised Palestine. Israeli police are arresting Palestinian citizens of Israel. Israeli settlers are shooting Palestinians across the West Bank. Gazan workers stuck in the 48 territories are being arrested  beaten.","13",4717
"Full statement from UN spox on Israel directing the evacuation of northern Gaza within 24 hours. UN says it would impact 1.1 million impossible without devastating humanitarian consequences andstrongly appeals for any such order if confirmed to be rescinded.","13",4812
"A bus evacuating was bombed. Evacuating. Tell me more about how Israel wants civilians to evacuate to protect them","13",10452
"Israel announced it would cut off internet to Gaza at midnight 2 hrs ago so it can perpetrate extermination in the dark. CNN analysis confirms internet traffic has collapsed. I've been unable to reach anyone there for hours.","13",4369
"A lot of Christians believe that the State of Israel is the same as the Israel in the Bible which is weird given that Ephesians 21122 already established that Israel meant anyone who believes in Jesus. They also conflate favourable foreign policy with God looking over Israel.","13",7004
