"cleaned_text","created_at","total_interactions_count"
"If you are buying any Israeli brand item then definitely remember the dead bodies of thousands of children of Palestine. PalestineGenocidepalastine FreePalestine FreeGaza    GazzeUnderAttack Gaza Gazagenocide FreePalaestine","16",2514
"Boycott Israeli products in support of Palestineif you have done it comment Free Palestine","16",3213
"This is how Arab countries and other Islamic countries save Palestinian Muslims. They fight not for Muslims but for the ambitions of their country. Their hypocrisy. Israel IsrealPalestineWar Palestine","16",3129
"Nelson Mandelas grandson Zwelivelile Mandela voiced his support for Palestinians andthe leadership of the Palestinian resistance to MEE saying that just as apartheid South African is no more the end of apartheid in occupied Palestine is inevitable","16",2264
"here is Fusako Shigenobu cofounder and leader of the Japanese Red Army and Ghassan Kanafani writer and revolutionary of the Popular Front for the Liberation of Palestine pictured together.","16",5285
"Palestine is a test paper In front of every believer. zionistterror","16",3297
"Palestine  The home of Alshaer family which was completely destroyed by Israeli warplanes in Khan Younis. 16.10.23","16",1887
"Narendra Modi time taken for tweets on these issues. IND V AFG match 16 minutes IND V PAK match 04 minutes Israel  counting You see the way hypocrisy works and","16",4627
"Nope you removed one for standing with the truth and supporting Palestine .. zionism promoters! WeSupportAbdelrahmanSameh","16",3351
"pls don't stop talking  spreading the word for Palestine it seems like the protests and support all over the world are finally hitting the higher uppers they need to see people won't sway so easily","16",2216
"Putin and Xi to meet each other on Wednesday at the same time as the Organisation of Islamic Cooperation meeting on Palestine in the presence of Iran. 18 October could change the course of history","16",3672
"A video from Palestinein which little girl take care of her sister after her mothers death A cute and emotional video from Palestine IsraelGazaWar Gazagenocide FreePalestine FreeGaza AUSvsSL IsrealPalestineconflict ","16",2909
"Majd is in Palestine I swear to god it was impossible for yesterdays bombing to be missiles raids or even barrels. What happened is not normal and the sound is very loud not like every time. Yesterday they threw something different than every time Either new weapons","16",1706
"Public health folks I know that we are not all experts on Israel  medicine are unattainable. Speak on these things. This is why we study what we studied.","16",3406
"Dallas Texas coming out to support the people of Palestine. PalestineGenocide Gazaunderattack","16",3314
"Do people from the Middle East including people of Iran support Hamas? No. millions of people like Iran or even Palestine have been like hostage in the hands of these terrorists and condemning Hamas or IRI is a punishable crime.","16",3178
"Just see how African Union is championing the Palestinescause but continuously suppressing Biafra freedom. Thats Hypocrisy of the highest order . FreeBiafra FreeMaziNnamdiKanu","16",1143
"I am a gay Arab. I can plainly see that those celebrating killing Palestinians dont care about LGBT rights. So when they say how can you support Palestine?Its antigay! I know what theyre saying is well kill you for being Arab or gay which do you prefer to die for?","16",3693
"B'TselemThe Israeli Information Center for Human Rights as they defined themselves on their website and YouTube channel contains 1300 videos documenting what was actually happening in Palestine in the last 20 years. The videos are short ranging from 14 minutes with the","16",1630
"Our tax dollars are being used to murder kids. That doesn't sit well with me. People are being fired and silenced for supporting PalestineNOT HAMASbut Palestine. That doesn't sit well with me. As a Black person and as a Jewish person none of this sits well with me.","16",6167
"5 UK journalism fails Apsana Begum did not tweet support for Hamas. Palestine Ambassador did not say Israel had it coming. Jeremy Corbyn did condemn ALL killing in IsraelPalestine. There were no 40 beheaded babies. Saturdays marches were not proHamas.","16",2604
"Egyptian swimmer Abdelrahman Sameh refuses to celebrate his gold medal at the swimming World Cup because of whats happening in Palestine","16",3887
"Stamford Hill Jewish Primary School's was targeted and had red paint splattered over several doors and windows. Shouldnt have to say this but Jewish children in Britain have nothing to do with the IsraelPalestine conflict.","16",3629
"Itll ALWAYS be Free Palestine for me You simply cant remain neutral in this neutrality supports the side of the oppressor. There is a genocide happening on live news and the world is watching on not choosing sides here is silently contributing to this ethnic cleansing","16",3577
"What Hamas did was heinous! What Isreal is doing is heinous! The world should stop the hypocrisy and find a lasting solution. A two State solution is possible. Israel needs to leave the occupied area and Palestine needs to be given the recognition of a State. The killing of","16",4228
"I do not trust the MSM to tell the truth on Brexit Immigration Climate Election fraud Covid Lockdowns Experimental Injections Ukraine IsraelPalestine The latest thing","16",3428
"Heres how it is to live a life under siege in Palestines Gaza the worlds largest openair prison","16",1479
"Discrimination lawyer Yasin Patel Those people who were on the march on Saturday were not there for antisemitism.. they were there for pro Palestine Kay Burley How do you know? Because thats what the marches were about","16",3583
"My now open letter to an old acquaintance Prime Minister Justin Trudeau on Palestine genocide  our indigenous population","16",3348
"Black feminists such as Angela Y. Davis bell hooks Audre Lorde June Jordan Toni Morrison Barbara Ransby Margo OkazawaRey Beverly GuySheftall and countless others have made it crystal clear about their solidarity and commitments to Palestine.","16",2802
"16102023 Imran Khan update and more from todaywatch details on youtube","16",3294
"how can we live normal while our brothers and sisters in palestine suffering","16",1563
