"cleaned_text","created_at","total_interactions_count"
"Do not ever forget this do not let them forget what they did to Gaza","18",2155
"Israeli air strikes on an Unrwa school in Gazas Khan Yunis today have killed five Palestinians and left at least 55 wounded according to Al Jazeera Arabic. Footage shows Palestinians left reeling following the attack as people search for the limbs and body parts of loved ones","18",1053
"A Palestinian doctor in the hospital receives his grandson a child who was martyred as a result of the Israeli occupation bombing of Gaza. Five year old child.","18",1186
"BREAKING Biden on the Gaza Hospital Bombing  I am not saying that Hamas was the one that deliberately bombed the hospital  The Pentagon says it is unlikely that Israel was behind the attack on the hospital","18",2275
"Senate Intelligence Committee has now seen the evidence and has the proof the rocket in Gaza was a misfire from Gaza by the Islamic Jihad.","18",1977
"Biden asked Netanyahu and his war cabinet what was their plan for Gaza on the day after the war. They said they still don't have one. My story on","18",1812
"The Coptic Orthodox Church stands in solidarity with our people in Gaza.","18",1898
"Israeli Police Chief Kobi Shabtai declares the force will have zero tolerance for proHamas protests within Israel. Whoever wants to be a citizen of Israel welcome. Anyone who wants to identify with Gaza is welcome to  I will put them on buses that will get them there.","18",2265
"My bipartisan statement with Senator Warner The Senate Intelligence Committee has received and reviewed intelligence related to the attack on alAhli hospital in Gaza. Based on this information we feel confident that the explosion was the result of a failed rocket launch by","18",2240
"In the space of one week Israel dropped 6000 bombs on Gaza. That was more than the US dropped on Afghanistan during an entire year during the occupation and more than the US dropped on ISIL ever in one month. Let that sink in... Gaza Israel PalestineGenocide","18",1162
"Lets take a look at White Women Tears 101. A white woman DMed me on TikTok yesterday saying my videos on Gaza are promoting antisemitism and are inflammatory. Pay close attention to how she characterizes herself in vid 1. Then how she characterizes me in vid 2","18",2967
"A clear and unified message from the Dail tonight  Stop the slaughter.End the bombardment. Ceasefire Now. Let other Parliaments and Governments echo this call. Gaza CeasefireNOW","18",2395
"Hamas said Tuesday that an Israeli airstrike on a Gaza City hospital killed at least 500 Palestinians. Turns out it wasnt Israeli it wasnt an airstrike it didnt hit the hospital nowhere close to 500 people were killed and Hamas knew it. Me in WSJ","18",1564
"Mariam from Gaza posted on Monday I cannot believe that I am alive now and I do not know if after an hour I will still be alive. I am tired of being displaced from place to place from hospital to street to house while the bombing is above us. Israel killed Mariam a few","18",1322
"New York Times fails at basic fact check. NYT carries Hamas Islamist propaganda on its front page. Even though US President Biden has backed Israels proof of Hamas and Islamic Jihad terrorists bombing the Gaza Hospital.","18",1680
"The NY Times is still citing Gaza health authorities regarding casualties. Those are Hamas officials and their numbers havent changed from the original false story that had the hospital destroyed by an air strike. Isnt there enough real tragedy without making up more?","18",3309
"Wait wait wait so the apparent timeline is... . JK Rowling goes to antitrans event . Throws a fit about protestors . The media is too preoccupied with a little war in Gaza to pay her as much attention as normal . Rowling trawls for a 5 year old post to take out her rage on","18",3103
"Even in ordinary times 90 percent of Gazas tap water is undrinkable and things get worse during war  Amira Hass","18",1034
"I long to be this dead inside. Arabs Muslims Jews Palestinians etc crying out to end mass slaughter in Gaza express anger at the govt helping do it and their scolded for not being sufficiently loyal to said govt. Absolutely craven hatchet man hope this schtick pays well","18",3643
"Gaza Floyd is going to be bad for a while. Try to stay calm and avoid getting sucked into pathological emotional states where you are most manipulable. Minimize exposure to propaganda. Derail the Woke mass line. Stand against Woke active measures. Denounce Woke direct actions.","18",2561
"Immediately after the war criminals plane left Biden  Israel sent him a gift of blood through a Zionist holocaust that targeted children at Gaza ... Here you go... curses on all the silent submissive and negligent people. GazaGenocide Israel","18",775
"The context of the PM  foreign ministers statements is important. Headlines were incorrectly blaring Israel was responsible for the explosion at the Gaza hospital. The fact they rushed out statements was imprudent. The fact they havent clarified is appalling. cdnpoli","18",1717
"At this point its not very hard.You dont need expertise in bomb damage assessment or craters or ordnance or anything else.After 11 hours 22 minutes of daylight in Gaza today the world would have seen indisputable and overwhelming photographic and videographic evidence","18",2617
"WE WILL NEVER LET YOU DIE Palestine protesters vented their anger outside Downing Street following the Gaza hospital bombing. The UK has expressed staunch support for Israel despite widespread accusations of war crimes. Israel UK DowningStreet","18",1058
"Dear MoSalah lovers its me again.. I would like to add an important perspective regarding the situation in Gaza. You might think that Hamas is just a political and military terroristorganization that is just like ISIS dont you? Well Hamas is seen by many as a","18",1790
"BREAKING President Erdogan of Turkiyeannounces a 3 Days of National Mourning for the 5000 killed in Gaza","18",1692
"BREAKING President Joe Biden said Egypts president has agreed to open a border crossing into Gaza to allow in 20 trucks with humanitarian aid.","18",1608
"Its bad enough Rashida Tlaib has not apologized for falsely accusing Israel of bombing the Gaza hospital. Today she doubled down speaking to Hamas sympathizers who just stormed the US Capitol. Yet again she accused Israel for the bombing even though she knows shes lying.","18",1281
"WeStandWithKarimBenzema Full story He supported Palestine and the people of Gaza France officially accuses him of being a member of the Muslim Brotherhood MP in France wants to revoke his citizenship A representative in France wants to withdraw his Golden Ball","18",1651
