"","X","id_of_tweet","cleaned_text","batch","sentiment","error","created_at","total_interactions_count","keyword_israel","keyword_gaza","keyword_palestine","keyword_hamas","keyword_conflict"
"1533",1533,13676,"jordan ditches summit with biden as conflict pushes region and world to the brink of ww3! read more below",2,0,"",17,38,0,0,0,0,1
"1534",1534,13681,"the conflict coming full circle",2,0,"",17,144,0,0,0,0,1
"1535",1535,13684,"what the bible is saying about this middle east conflict is so scary",2,0,"",17,103,0,0,0,0,1
"1536",1536,13698,"nobody asked but in case anyones curious my position on the israelhamas conflict is as follows and has been since the beginning 1 hamas is the clear cut villains this does not mean israel is wholly innocent  no country on earth is especially when they are at war",2,1,"",17,73,1,0,0,1,1
"1537",1537,13704,"all we have to ask is when was the last time hamas had a rocket powerful enough to level an entire building killing hundreds of people?",2,-1,"",17,49668,0,0,0,1,0
"1538",1538,13741,"as it turns out hamas and islamic jihad had absolutely no need to plan a sophisticated operation against israel. they could have blown up their own people en masse and the world would have erupted in anger and blamed israel and jews anyway",2,1,"",17,2477,1,0,0,1,0
"1539",1539,13762,"bbc correspondent the destruction of the hospital was certainly the work of israel because hamas does not possess missiles with this destructive capacity",2,-1,"",17,975,1,0,0,1,0
"1540",1540,13775,"i agree. im a hater for worrying about my family in light of hamas overture of peace 10 days ago.if i were a good human being id worry about the safety of the hamas fighters rather than those entitled babies who were slaughtered. im sorry. ill do better.",2,1,"",17,1474,0,0,0,1,0
"1541",1541,13776,"breaking turkey israelpalestine right now  israeli consulate in istanbul turkey was set on fire by palestinian hamas terrorists chanting allah hu akbar.",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,617,1,0,1,1,0
"1542",1542,13789,"hamas just took credit for jada pinketts book tour",2,0,"",17,1908,0,0,0,1,0
"1543",1543,13799,"hamas has no right to exist",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,532,0,0,0,1,0
"1544",1544,13813,"is the pentagons position that the church of england is collaborating with hamas",2,0,"",17,566,0,0,0,1,0
"1545",1545,13835,"netanyahuacriminalofwar palestinegenocide the largest jewish channel in the russian language moments before the hospital bombing said gaza awaits its gift. after the bombing they said did you see the gift? we promised it to you. then they said hamas is extremely",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,115,0,1,1,1,0
"1546",1546,13878,"not surprised that you are spouting discredited hamas propaganda. ill wait for your retraction and apology. youre a disgrace",2,1,"",17,280,0,0,0,1,0
"1547",1547,13936,"dang man not only did hamas bring isis flags to an operation print color coded instructions for their entire operation marked top secret but now they even spoke over the phone about a false flag",2,1,"",17,48,0,0,0,1,0
"1548",1548,13943,"when they realized what they did and the repercussions that will follow so they immediately started blaming hamas for the hospital strike",2,-1,"",17,89,0,0,0,1,0
"1549",1549,13944,"people dont appreciate that israel has hamas on their southwest border in gaza islamic jihad on their eastern border in the west bank hezbollah on their northern border in lebanon and they share a sliver of a border with syria as well. 3 terrorist organizations all plotting",2,1,"",17,43,1,1,0,1,0
"1550",1550,13953,"the entire world should know it was barbaric terrorists in gaza that attacked the hospital in gaza and not the idf. those who brutally murdered our children also murder their own children.",2,1,"",17,119431,0,1,0,0,0
"1551",1551,13981,"omg! this is the loudest airstrike ever!!!!!!!! gaza",2,-1,"",17,20981,0,1,0,0,0
"1552",1552,13983,"airstrikes across gaza. pray for us.",2,-1,"",17,18471,0,1,0,0,0
"1553",1553,13991,"palestinian rockets can flatten an entire hospital in gaza but as soon as they cross the wall they become weak homemade explosives which only do superficial damage to israeli buildings.",2,1,"",17,17571,1,1,0,0,0
"1554",1554,14041,"we are being subjected to genocide. the israeli occupation bombed everything bombing churches mosques hospitals and homes. nothing is safe here! if you are a human being you must take to the streets tomorrow to denounce the holocaust he is committing against gaza.",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,2203,1,1,0,0,0
"1555",1555,14043,"the babtisthospital of gaza is 140 years old. it was built and is still funded by western christian institutions. nonetheless the majority of christian zionists in the us and the uk are babtists who betray every religious and human value in support of zionist fascism.",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,2389,0,1,0,0,0
"1556",1556,14061,"israel's ethnic cleansing plan is to force palestinians from gaza into tent cities in the desert of egypt's sinai peninsula. israels ex deputy foreign minister danny ayalon a netanyahu advisor admitted this to al jazeera. source and more info here",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,1704,1,1,0,0,0
"1557",1557,14110,"the israeli state is not a legitimate source the israeli army is not a legitimate source the israeli ambassador is not a legitimate source israel has a vested interest in whitewashing its war crimes so it can continue to mass bomb gaza",2,-1,"",17,1010,1,1,0,0,0
"1558",1558,14143,"palestine before war.what a lovely country",2,-1,"",17,146672,0,0,1,0,0
"1559",1559,14169,"tiktok is sick! kesian nadiyah shahab her tiktok account yang 400k followerskena deleted due to her multiple contents on palestine",2,-1,"",17,8170,0,0,1,0,0
"1560",1560,14176,"china stands with palestine",2,-1,"",17,8883,0,0,1,0,0
"1561",1561,14203,"..  ",2,0,"",17,3786,0,0,0,0,0
"1562",1562,14263,"thread of links to help and support palestine.",2,-1,"",17,1428,0,0,1,0,0
"1563",1563,14269,"its actually crazy how they make you feel like youre in the wrong for defending palestine and call you antisemitic for having empathy for the innocent lives that have been lost at the hands of israel.",2,-1,"",17,4744,1,0,1,0,0
"1564",1564,14277,"players supported ukraine but players cannot support palestine. hypocrisy  double standard..",2,-1,"",17,7690,0,0,1,0,0
"1565",1565,14297,"why do i feel like hamas is actually working for israel to clear out the land so israel can get the entire portion of what was once palestine? i see hamas as a controlled proxy group similar to patriot front blm and antifa in the us. another mossad run proxy group is isis. every",2,-1,"",17,2495,1,0,1,1,0
"1566",1566,14300,"keep spreading the news. keep raising awareness. palestinians need you to keep spreading the word. keep raising your voice. we are doing something even if its the bare minimum so pls dont stop reposting and sharing updates. it helps a lot. palestine will be free.",2,-1,"",17,1285,0,0,1,0,0
