all_fd601ea4e86b84c636ab557a9002657928071086f3c592fa5d1a6c7759efa03c,,,,,,,,,,
platform,Tweet,Sentiment,,,,,,,,
youtube,"Die israelische Luftwaffe hat nach den überraschenden Großangriffen militanter Palästinenser auch in der Nacht zum Sonntag weitere Ziele im Gazastreifen attackiert. Auf beiden Seiten kamen bislang Hunderte von Menschen ums Leben. Ziel sei es, die militärischen und regierungstechnischen Kapazitäten der islamistischen Hamas und des Islamischen Dschihad so zu zerstören, «dass sie für viele Jahre nicht mehr in der Lage und bereit sind, die Bürger Israels zu bedrohen und anzugreifen», gab das Büro von Israels Regierungschef Benjamin Netanjahu nach einer Sitzung des Sicherheitskabinetts am frühen Sonntagmorgen bekannt. Die Einfuhr von Strom, Brennstoff und Waren in den Gazastreifen wurde gestoppt.

«Wir beginnen einen langen und schwierigen Krieg, der uns durch einen mörderischen Angriff der Hamas aufgezwungen wurde», sagte Netanjahu nach einer Sitzung des Sicherheitskabinetts. «Wir werden alle Orte, an denen die Hamas organisiert ist und sich versteckt, in Trümmerinseln verwandeln», hatte er zuvor in einer Ansprache gesagt.

Die Bewohner des Gazastreifens forderte er auf: «Flieht jetzt von dort, denn wir werden überall und mit all unserer Kraft handeln». Israel werde Rache nehmen. «Dieser Krieg wird Zeit brauchen», so der israelische Premier. «Es liegen noch herausfordernde Tage vor uns.»

Unterstützt von einem Hagel Tausender Raketen waren Hamas-Kämpfer aus dem blockierten Gazastreifen am Samstag in nahe gelegene israelische Städte eingedrungen. Dabei töteten sie mehrere Menschen und verschleppten eine unbekannte Zahl Soldaten und Zivilisten, darunter laut Medien auch Kinder, in den Gazastreifen. Die Bundesregierung prüft, ob deutsche Staatsbürgerinnen und -bürger betroffen sind.

Mehrere israelische Städte, darunter die Küstenmetropole Tel Aviv wurden zum Ziel heftiger Raketenangriffe. Der Sprecher der Hamas, Ghazi Hamad, erklärte unterdessen dem Sender BBC, die Gruppe habe direkte Unterstützung für den Angriff vom Iran erhalten. Der Iran habe sich verpflichtet, «den palästinensischen Kämpfern bis zur Befreiung Palästinas und Jerusalems beizustehen». Die Hamas wird von der EU, USA und Israel als Terrororganisation eingestuft.

#hamas #israel #weltnachrichtensender 

Abonniere den WELT YouTube Channel https://www.youtube.com/WELTVideoTV
WELT DOKU Channel https://www.youtube.com/c/WELTDoku
WELT Podcast Channel https://www.youtube.com/c/WELTPodcast
WELT Netzreporter Channel https://www.youtube.com/c/DieNetzreporter
Der WELT Nachrichten-Livestream http://bit.ly/2fwuMPg
Die Top-Nachrichten auf WELT.de http://bit.ly/2rQQD9Q
Die Mediathek auf WELT.de http://bit.ly/2Iydxv8
WELT Nachrichtensender auf Instagram https://www.instagram.com/welt.nachrichtensender/
WELT auf Instagram https://www.instagram.com/welt/

In eigener Sache: Wegen des hohen Aufkommens unsachlicher und beleidigender Beiträge können wir zurzeit keine Kommentare mehr zulassen. 

Danke für Eurer Verständnis - das WELT-Team

Video 2023 erstellt",,507656,"{'comment_count': 0, 'like_count': '2276', 'view_count': '507656'}",WELT Nachrichtensender,,2023-10-08 20:00:41,,https://www.youtube.com/watch?v=RFe4DK-Ut2k,https://i.ytimg.com/vi/RFe4DK-Ut2k/default.jpg
youtube,"#Canal26 #Hamas #Israel

👉 Se informaron 22 muertos y más de 250 heridos. Miles de cohetes fueron lanzados desde la Franja de Gaza. Además hubo incursiones por tierra y mar por parte de milicianos. 

Suscríbete al canal oficial de Canal 26 en YouTube:
https://www.youtube.com/c/canal26

Visita nuestra WEB: https://www.canal26.com/

Síguenos en nuestras redes sociales:
FACEBOOK: https://www.facebook.com/canal26
INSTAGRAM https://www.instagram.com/canal26/
TELEGRAM: https://t.me/canal26_noticias
TWITTER: https://twitter.com/canal26noticias
TIKTOK: https://www.tiktok.com/@canal26argentina",,1137730,"{'comment_count': '1763', 'like_count': '7494', 'view_count': '1135967'}",Canal 26,,2023-10-07 19:17:25,,https://www.youtube.com/watch?v=rgwLATERhrE,https://i.ytimg.com/vi/rgwLATERhrE/default.jpg
youtube,"Nach dem Großangriff der islamistischen Terrororganisation Hamas auf Israel hat Irans Präsident Ebrahim Raisi mit dem Chef der Organisation, Ismail Hanija, gesprochen. Getrennt davon telefonierte Raisi auch mit dem Anführer der militanten Palästinenserorganisation Islamischer Dschihad, Sijad al-Nachala, wie die iranische Nachrichtenagentur Isna berichtet. Zum Inhalt der Gespräche wurde zunächst nichts bekannt.

Irans Außenamtssprecher hatte der Hamas nach ihrem Angriff am Samstag gratuliert und diesen als „Wendepunkt in der Fortsetzung des bewaffneten Widerstands“ bezeichnet. Ein hochrangiger Militärberater des iranischen Staatsoberhaupts und Religionsführers Ali Chamenei, der Kommandeur Rahim Safawi, sagte am Samstag: „Wir unterstützen diese Operation, und wir sind sicher, dass auch die Widerstandsfront dieses Anliegen unterstützt.“

Seit der Islamischen Revolution von 1979 ist Israel Irans erklärter Erzfeind. Teheran hat seit den 1990er Jahren seine politischen und militärischen Beziehungen in der Region ausgebaut, um mit der Unterstützung schiitischer Milizen eine „Achse des Widerstands“ gegen Israel zu schaffen. Die Islamische Republik unterstützt auch die Schiitenorganisation Hisbollah im Libanon. 

Neuste Informationen zur Lage in Israel im Liveblog: https://www.tagesschau.de/newsticker/liveblog-israel-gaza-102.html 

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau",,384307,"{'comment_count': 0, 'like_count': '1928', 'view_count': '384307'}",tagesschau,,2023-10-08 13:50:52,,https://www.youtube.com/watch?v=FgGUW5bJVc0,https://i.ytimg.com/vi/FgGUW5bJVc0/default.jpg
youtube,"Misiles de las Fuerzas de Defensa de #Israel destruyeron varios edificios en #Gaza, en respuesta al ataque de #Hamás, que secuestró a numerosos civiles y soldados israelíes.

Canal oficial del diario El Comercio de Lima, Perú. 

Suscríbete: http://goo.gl/UWBivf

Sitio web: http://elcomercio.pe

TAMBIÉN SÍGUENOS EN:
Facebook: https://www.facebook.com/elcomercio.pe
Twitter: https://twitter.com/elcomercio
Instagram: http://instagram.com/elcomercio
Discord: https://discord.gg/elcomercio",,1326305,"{'comment_count': '2194', 'like_count': '11342', 'view_count': '1324111'}",Diario El Comercio Videos,,2023-10-08 19:00:03,,https://www.youtube.com/watch?v=19vYMtJcYwE,https://i.ytimg.com/vi/19vYMtJcYwE/default.jpg
youtube,"Preguntamos al representante de la Autoridad Palestina en España, Husni Abdel Wahed, para aclarar por qué y en este momento esta operación sin precedentes contra Israel; qué información tienen de lo que está ocurriendo en la franja de Gaza; si esta operación pone a  Gaza y Cisjordania, en una situación especialmente complicada; qué le parece la respuesta internacional, incluida la del Gobierno español, de apoyo unánime a Israel y hasta cuándo creen que va a durar este nuevo momento de tensión entre Israel y Palestina, entre otras cuestiones.

#israel #palestina #Guerra #netanyahu  #gaza #palestine #ucrania #AlAqsa #hamas  #cohetes #rockets #news #LiveNews #StreamingNews #españa #noticiasenespañol #noticias

👉👉 Más noticias: https://www.rtve.es/noticias

➤SUSCRÍBETE a RTVE Noticias en YouTube: https://bit.ly/2WtyvUx
✔️Síguenos en Instagram: https://www.instagram.com/rtvenoticias/ 
✔️Síguenos en Twitter: https://twitter.com/rtvenoticias
✔️Síguenos en Facebook: https://www.facebook.com/RTVENoticias/",,755810,"{'comment_count': '7670', 'like_count': '17715', 'view_count': '748140'}",RTVE Noticias,,2023-10-07 18:29:22,,https://www.youtube.com/watch?v=BrMA472bfuA,https://i.ytimg.com/vi/BrMA472bfuA/default.jpg
youtube,"Maleeha Lodhi analysis of Israel-Palestine conflict

Do not miss an important news update ever. Subscribe and hit the bell icon to subscribe to Geo News alerts https://bit.ly/3rDNo5j

Geo News is Pakistan's Number. 1 news channel, catering to a diverse audience with the latest updates on local and global political developments, sports, business, and entertainment. Known for its dedicated news services and top-notch coverage of breaking events, Geo News has established a markedly distinct position in the electronic media landscape. The ethos of transparency and accountability lies at the heart of Geo's principles, solidifying its stature as one of the most trusted sources of information both within Pakistan and beyond. 

Watch Geo News LiveStream: https://youtube.com/live/O3DPVlynUM0


Visit our Website for More Latest Update - https://www.geo.tv/
 Twitter Urdu: https://twitter.com/geonews_urdu
  Twitter Eng: https://twitter.com/geonews_english
  Facebook Urdu: https://www.facebook.com/GeoUrduDotTv/
  Facebook Eng: https://www.facebook.com/GeoEnglishdotTV/
  Instagram Urdu: https://www.instagram.com/geourdudottv/
  Instagram Eng: https://www.instagram.com/geonewsdottv/
  TikTok: https://www.tiktok.com/@geonews


#BreakingNews
#GeoNews",,285480,"{'comment_count': '382', 'like_count': '3093', 'view_count': '285098'}",Geo News,,2023-10-07 09:48:28,,https://www.youtube.com/watch?v=l9zcMH_luoQ,https://i.ytimg.com/vi/l9zcMH_luoQ/default.jpg
youtube,"JAKARTA, KOMPASTV - Militan Palestina di Jalur Gaza meluncurkan puluhan roket ke arah Israel pada Sabtu )(7/10/2023) pagi.

Dilansir dari Associated Press serangan tersebut memicu digaungkannya sirene serangan udara di seluruh negeri.

Suara roket yang meluncur di udara terdengar di Gaza dan sirene terdengar hingga Tel Aviv, sekitar 80 kilometer (50 mil) ke utara.

Baca Juga Rumah Sakit Indonesia di Gaza Turut Dibombardir Israel, Satu Orang Tewas di https://www.kompas.tv/internasional/450116/rumah-sakit-indonesia-di-gaza-turut-dibombardir-israel-satu-orang-tewas

Rekaman suara sirine itu pun diambil pada Sabtu 7 Oktober 2023.

Hamas melancarkan serangan terbesarnya terhadap Israel.

Hamas menembakkan rentetan roket dari Gaza dan mengirim pejuang melintasi perbatasan.

""Warga Israel, kita sedang berperang, bukan dalam operasi atau putaran, tetapi dalam perang. Pagi ini, Hamas melancarkan serangan mendadak yang mematikan terhadap Negara Israel dan warganya, "" ucap Perdana Menteri Israel Benjamin Netanyahu.

Video Editor: Bara Bima

#israel #hamas #palestina

Artikel ini bisa dilihat di :  https://www.kompas.tv/video/450137/detik-detik-sirine-israel-berkumandang-usai-hujan-roket-dari-militan-palestina",,654957,"{'comment_count': '1261', 'like_count': '2410', 'view_count': '653696'}",KOMPASTV,,2023-10-07 15:11:45,,https://www.youtube.com/watch?v=eVUwLsVegM4,https://i.ytimg.com/vi/eVUwLsVegM4/default.jpg
youtube,"Israel ha declarado el estado de guerra tras un ataque sorpresa y sin precedentes de las milicias de Gaza. Las milicias de la Franja han lanzado más de 5.000 cohetes contra Israel y han infiltrado grupos armados. Por el momento, las autoridades cifran en 40 los muertos y 779 personas heridas.

Al menos 198 palestinos han muerto y más de 1.600 han resultado heridos por los combates y los bombardeos israelíes en Gaza tras estallar el conflicto armado por una ofensiva sorpresa contra Israel por tierra, mar y aire del grupo islamista Hamás.

Según el Ministerio de Sanidad palestino, 198 personas del enclave costero han muerto y hay 1.610 heridos ""como consecuencia de la agresión israelí"", mientras siguen los ataques aéreos por parte de Israel en Gaza y el lanzamiento de cohetes de las milicias palestinas a territorio israelí.

#israel #palestina #gaza #palestine #guerra #Netanyahu  #AlAqsa #cohetes #rockets #news #LiveNews #StreamingNews #españa #noticiasenespañol #noticias 

👉👉 Más noticias: https://www.rtve.es/noticias

➤SUSCRÍBETE a RTVE Noticias en YouTube: https://bit.ly/2WtyvUx
✔️Síguenos en Instagram: https://www.instagram.com/rtvenoticias/ 
✔️Síguenos en Twitter: https://twitter.com/rtvenoticias
✔️Síguenos en Facebook: https://www.facebook.com/RTVENoticias/",,869042,"{'comment_count': '2397', 'like_count': '6696', 'view_count': '866645'}",RTVE Noticias,,2023-10-07 14:24:12,,https://www.youtube.com/watch?v=qbPySa8UFiw,https://i.ytimg.com/vi/qbPySa8UFiw/default.jpg
youtube,"Militer Israel merilis rekaman detik-detik serangan Israel menghujani target-target Hamas di Jalur Gaza. Juru bicara militer Israel mengakui pihaknya telah menyerang sasaran di Gaza dari udara.

Israel seperti diketahui telah melancarkan apa yang disebutnya ""Operasi Pedang Besi"" sebagai tanggapan atas serangan Hamas.

Israel mengatakan bahwa pihaknya kini berperang dengan Hamas dan melancarkan serangan udara di Gaza, dan bersumpah untuk memberikan ""harga yang belum pernah terjadi sebelumnya.""

Simak selengkapnya dalam video berikut!

Penulis Naskah: Meiva Jufarani
Narator: Meiva Jufarani
Video Editor: Adimas Afif Nugroho
Produser: Firzha Ananda Putri

Musik: Space Was The Place - Audio Hertz

#Israel #Hamas #JernihkanHarapan

Artikel ini bisa dilihat di : https://video.kompas.com/watch/937231/detik-detik-israel-bombardir-balik-jalur-gaza",,331390,"{'comment_count': '3416', 'like_count': '3000', 'view_count': '327974'}",Kompas.com,,2023-10-08 10:10:17,,https://www.youtube.com/watch?v=hSQAYWk_pr0,https://i.ytimg.com/vi/hSQAYWk_pr0/default.jpg
youtube,"In this video, Abhi and Niyu explain the attacks by HAMAS on Israel on 7th October 2023.

In this video we will learn - what is HAMAS and why Hamas is attacking Israel? How Israel is planning to defend itself. And what is the history of Israel Palestine conflict?

#Israel #israelnews #abhiandniyu 

A video by Abhiraj Rajadhyaksha & Niyati Mavinkurve



Get our equipment:

My favourite camera: https://amzn.to/3hYR3ZT
Budget camera to shoot videos: https://amzn.to/3vmcHtZ
Best Tripod to shoot videos: https://amzn.to/3VtVY2D
Best Mic for YouTube: https://amzn.to/3C9OOtH
Best light for background lighting: https://amzn.to/3WM1CyN
Phone to shoot Reels: https://amzn.to/3GrhAZp
Best laptop to edit on: https://amzn.to/3juJIS5
Cheapest laptop to edit 4K videos: https://amzn.to/3vkSOUm


Facebook: https://www.facebook.com/abhiandniyu
Instagram: https://www.instagram.com/abhiandniyu
Twitter: https://twitter.com/abhiandniyu

About Us:
Abhi and Niyu is the fastest growing Indian educational YouTube channel. Abhi and Niyu are a husband-wife couple who believe in the power of our youth.

Abhi and Niyu started their page to talk about positive, impactful ideas and to inspire offline action from online content. It was a way to change the way our negative feeds operated and replace negative news with positive, action-oriented news that made some change. They decode and simplify issues for Millenials and believe small steps lead to big outcomes in the future. Their videos span different genres like history, environment, and sustainability, policy discussions, social commentary, economics, personal finance, among others.",,5724162,"{'comment_count': '16698', 'like_count': '235828', 'view_count': '5707464'}",Abhi and Niyu,,2023-10-08 14:00:08,,https://www.youtube.com/watch?v=NzlYRGyDSt0,https://i.ytimg.com/vi/NzlYRGyDSt0/default.jpg
youtube,"BACA SELENGKAPNYA https://video.tribunnews.com/view/662145/eks-jenderal-nato-terkejut-hamas-berani-serang-israel-dianggap-sebanding-tragedi-911-di-new-york

TRIBUN-VIDEO.COM - Pecahnya perang antara kelompok militan Hamas dengan Israel mendapat sorotan dari seluruh dunia.

Termasuk mantan pemimpin tertinggi NATO, James Stavridis.

Host: Agung Laksono
VP: Gianta",,631333,"{'comment_count': '1582', 'like_count': '3812', 'view_count': '629751'}",Tribunnews,,2023-10-08 11:08:13,,https://www.youtube.com/watch?v=USXjBJ4Z4qM,https://i.ytimg.com/vi/USXjBJ4Z4qM/default.jpg
youtube,"Hamás ha difundido este sábado unas imágenes, recogidas por la agencia Reuters, que muestran el momento en el que al menos una decena de hombres armados penetraban a una base militar israelí cerca de la frontera con la franja de Gaza. A pie o en vehículos, los hombres han entrado tras manipular el cerco de seguridad, como se pueden ver en el vídeo que acompaña a esta noticia. Tras la incursión por milicianos de Hamás, grupos de palestinos también han destruido con excavadoras partes de la valla que separa ambos territorios y cruzado a territorio ocupado por Israel.

Suscríbete a nuestro canal: / @elpais  
Visita http://elpais.com
Más vídeos de EL PAÍS: youtube.com/@elpais/videos
Síguenos en Facebook: https://www.facebook.com/elpais
Twitter: https://twitter.com/el_pais
Instagram: https://www.instagram.com/el_pais

#gaza #israel #palestina #jerusalen #telaviv #guerra #hamas",,464568,"{'comment_count': '951', 'like_count': '1358', 'view_count': '463617'}",EL PAÍS,,2023-10-07 14:57:17,,https://www.youtube.com/watch?v=l67ogYsUE7E,https://i.ytimg.com/vi/l67ogYsUE7E/default.jpg
youtube,"Nach dem Beginn der schweren Angriffe durch die Hamas, wird noch immer auf israelischem Boden gekämpft. Israel bereitet sich inzwischen auf einen größeren Gegenschlag vor, der Auswirkungen auf die gesamte Nahost-Region haben könnte. In einem ZDF spezial sprechen wir mit Steven Höfner, Leiter des Auslandsbüros der Konrad-Adenauer-Stiftung in Ramallah und dem Terrorismusexperten Peter Neumann über die aktuelle Situation.


-----

Hier auf ZDFheute Nachrichten erfahrt ihr, was auf der Welt passiert und was uns alle etwas angeht: Wir sorgen für Durchblick in der Nachrichtenwelt, erklären die Hintergründe und gehen auf gesellschaftliche Debatten ein. Diskutiert in Livestreams mit uns und bildet euch eure eigene Meinung mit den Fakten, die wir euch präsentieren.   

Abonniert unseren Kanal, um nichts mehr zu verpassen.   

Immer auf dem aktuellen Stand seid ihr auf https://www.zdf.de/nachrichten  

#Israel #Hamas #ZDFspezial",,457433,"{'comment_count': '3547', 'like_count': '3052', 'view_count': '453886'}",ZDFheute Nachrichten,,2023-10-08 18:49:07,,https://www.youtube.com/watch?v=42Q_Q6sDIqc,https://i.ytimg.com/vi/42Q_Q6sDIqc/default.jpg
